TaskID,ProjectID,ProjectName,ClientName,ClientCountry,ClientRegion,Industry,AssignedEmployeeID,TaskTitle,SkillDomain,ComplexityTier,PlannedHours,ActualHours,IsHoursOverrun,BillableHourlyRate_USD,TotalBilling_USD,TaskStatus,ClientSatisfactionRating,TaskStartDate,DeliveryDeadline,ActualCompletionDate,IsDeliveryDelayed
TSK-01730,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-12634,End-to-End Cypress Integration & Performance Suite (PRJ-907),Quality Engineering,Level 1 - Core,30,31.2,True,95.0,2964.0,Completed,4.5,2026-07-29,2026-08-10,2026-08-16,True
TSK-01731,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-12353,PostgreSQL to Snowflake Lakehouse Replication (PRJ-907),Data & AI Engineering,Level 3 - Enterprise Architect,60,65.9,True,128.25,7695.0,Under Review,,2025-02-26,2025-03-19,,False
TSK-01732,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-14680,Next.js 14 Responsive Executive Dashboard (PRJ-901),Software Engineering,Level 1 - Core,30,39.7,True,65.0,2580.5,Completed,4.5,2026-07-10,2026-07-20,2026-07-22,True
TSK-01733,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-12882,AWS Terraform Infrastructure as Code Provisioning (PRJ-901),Cloud Architecture,Level 2 - Specialized,45,38.9,False,74.75,3363.75,Scope Revision Requested,2.5,2026-07-05,2026-07-18,,False
TSK-01734,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-14168,Mobile Flutter Biometric Authentication Module (PRJ-907),Software Engineering,Level 1 - Core,28,30.9,True,95.0,2660.0,Under Review,,2026-01-15,2026-01-29,,False
TSK-01735,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-11816,SOC2 Compliance Evidence Collection Automation (PRJ-901),Cybersecurity,Level 2 - Specialized,32,30.6,False,74.75,2287.35,Completed,5.0,2025-11-24,2025-12-04,2025-12-04,False
TSK-01736,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-13126,Next.js 14 Responsive Executive Dashboard (PRJ-908),Software Engineering,Level 1 - Core,30,34.1,True,68.0,2318.8,Completed,5.0,2025-07-30,2025-08-13,2025-08-11,False
TSK-01737,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-12710,Design & Implement RESTful Payment Endpoints (PRJ-905),Software Engineering,Level 2 - Specialized,40,52.1,True,51.75,2696.18,Completed,3.5,2025-07-01,2025-07-16,2025-07-16,False
TSK-01738,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-12017,SOC2 Compliance Evidence Collection Automation (PRJ-906),Cybersecurity,Level 2 - Specialized,32,40.6,True,69.0,2801.4,Completed,5.0,2025-09-22,2025-10-05,2025-10-11,True
TSK-01739,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-13353,Next.js 14 Responsive Executive Dashboard (PRJ-905),Software Engineering,Level 1 - Core,30,39.6,True,45.0,1782.0,Completed,3.5,2025-01-11,2025-01-23,2025-01-26,True
TSK-01740,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-12077,PostgreSQL to Snowflake Lakehouse Replication (PRJ-907),Data & AI Engineering,Level 3 - Enterprise Architect,60,76.3,True,128.25,9785.48,Completed,4.0,2025-01-11,2025-02-02,2025-02-05,True
TSK-01741,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-10578,Mobile Flutter Biometric Authentication Module (PRJ-901),Software Engineering,Level 1 - Core,28,34.5,True,65.0,2242.5,Completed,4.5,2025-04-28,2025-05-07,2025-05-06,False
TSK-01742,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-12102,PySpark ETL Pipeline for Turnstile Telemetry (PRJ-908),Data & AI Engineering,Level 2 - Specialized,50,47.1,False,78.2,3683.22,Completed,3.5,2026-02-12,2026-02-28,2026-03-05,True
TSK-01743,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-13236,PostgreSQL to Snowflake Lakehouse Replication (PRJ-905),Data & AI Engineering,Level 3 - Enterprise Architect,60,76.7,True,60.75,4659.53,Completed,4.0,2025-07-26,2025-08-12,2025-08-17,True
TSK-01744,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-10896,Next.js 14 Responsive Executive Dashboard (PRJ-908),Software Engineering,Level 1 - Core,30,27.4,False,68.0,2040.0,Scope Revision Requested,2.5,2025-04-25,2025-05-05,,False
TSK-01745,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-10553,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-901),DevOps & SRE,Level 1 - Core,18,18.8,True,65.0,1222.0,Completed,4.5,2025-09-05,2025-09-14,2025-09-20,True
TSK-01746,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-15431,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-906),Data & AI Engineering,Level 3 - Enterprise Architect,70,85.3,True,81.0,6909.3,Completed,4.0,2026-05-31,2026-06-20,2026-06-20,False
TSK-01747,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-12797,Design & Implement RESTful Payment Endpoints (PRJ-906),Software Engineering,Level 2 - Specialized,40,45.4,True,69.0,2760.0,In Progress,,2025-09-14,2025-09-27,,False
TSK-01748,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-11255,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-906),Data & AI Engineering,Level 3 - Enterprise Architect,70,66.5,False,81.0,5386.5,Completed,5.0,2025-10-26,2025-11-18,2025-11-16,False
TSK-01749,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-10208,Kubernetes Cluster Hardening & Istio Service Mesh (PRJ-904),DevOps & SRE,Level 3 - Enterprise Architect,35,40.7,True,94.5,3846.15,Completed,4.5,2026-03-28,2026-04-07,2026-04-07,False
TSK-01750,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-10913,AWS Terraform Infrastructure as Code Provisioning (PRJ-905),Cloud Architecture,Level 2 - Specialized,45,41.9,False,51.75,2168.32,Completed,5.0,2025-03-08,2025-03-24,2025-03-29,True
TSK-01751,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-10315,GraphQL Gateway Federation & Schema Stitching (PRJ-901),Software Engineering,Level 2 - Specialized,35,42.4,True,74.75,3169.4,Completed,5.0,2025-05-27,2025-06-06,2025-06-06,False
TSK-01752,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-14645,End-to-End Cypress Integration & Performance Suite (PRJ-901),Quality Engineering,Level 1 - Core,30,25.6,False,65.0,1664.0,Completed,5.0,2025-05-03,2025-05-13,2025-05-10,False
TSK-01753,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-14682,Design & Implement RESTful Payment Endpoints (PRJ-902),Software Engineering,Level 2 - Specialized,40,47.0,True,86.25,3450.0,In Progress,,2026-01-31,2026-02-14,,False
TSK-01754,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-12049,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-907),Data & AI Engineering,Level 3 - Enterprise Architect,70,91.4,True,128.25,11722.05,Completed,4.5,2025-12-20,2026-01-13,2026-01-17,True
TSK-01755,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-11834,SOC2 Compliance Evidence Collection Automation (PRJ-908),Cybersecurity,Level 2 - Specialized,32,41.6,True,78.2,3253.12,Completed,4.0,2025-05-28,2025-06-09,2025-06-08,False
TSK-01756,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-16599,PostgreSQL to Snowflake Lakehouse Replication (PRJ-907),Data & AI Engineering,Level 3 - Enterprise Architect,60,77.5,True,128.25,9939.38,Completed,5.0,2025-11-04,2025-11-22,2025-11-19,False
TSK-01757,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-13296,End-to-End Cypress Integration & Performance Suite (PRJ-908),Quality Engineering,Level 1 - Core,30,36.2,True,68.0,2461.6,Completed,5.0,2025-05-09,2025-05-23,2025-05-25,True
TSK-01758,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-13637,End-to-End Cypress Integration & Performance Suite (PRJ-904),Quality Engineering,Level 1 - Core,30,31.8,True,70.0,2226.0,Completed,4.5,2026-02-02,2026-02-14,2026-02-16,True
TSK-01759,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-12016,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-906),Cybersecurity,Level 2 - Specialized,25,29.6,True,69.0,2042.4,Completed,4.5,2025-08-11,2025-08-24,2025-08-24,False
TSK-01760,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-12978,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-904),DevOps & SRE,Level 1 - Core,18,21.9,True,70.0,1260.0,Under Review,,2026-04-20,2026-04-30,,False
TSK-01761,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-10891,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-907),Cybersecurity,Level 2 - Specialized,25,29.3,True,109.25,3201.03,Completed,5.0,2026-07-10,2026-07-23,2026-07-27,True
TSK-01762,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-10417,SOC2 Compliance Evidence Collection Automation (PRJ-905),Cybersecurity,Level 2 - Specialized,32,40.5,True,51.75,2095.88,Completed,4.5,2025-07-24,2025-08-04,2025-08-06,True
TSK-01763,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-13629,Penetration Testing & Remediation of API Endpoints (PRJ-903),Cybersecurity,Level 2 - Specialized,20,20.8,True,97.75,2033.2,Completed,5.0,2025-01-25,2025-02-06,2025-02-06,False
TSK-01764,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-14616,GraphQL Gateway Federation & Schema Stitching (PRJ-907),Software Engineering,Level 2 - Specialized,35,41.4,True,109.25,4522.95,Completed,4.5,2025-06-09,2025-06-24,2025-06-27,True
TSK-01765,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-11070,Kubernetes Cluster Hardening & Istio Service Mesh (PRJ-904),DevOps & SRE,Level 3 - Enterprise Architect,35,36.9,True,94.5,3487.05,Completed,4.0,2026-05-14,2026-05-26,2026-06-01,True
TSK-01766,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-10433,Penetration Testing & Remediation of API Endpoints (PRJ-901),Cybersecurity,Level 2 - Specialized,20,18.0,False,74.75,1345.5,Completed,5.0,2025-12-06,2025-12-13,2025-12-15,True
TSK-01767,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-12520,Next.js 14 Responsive Executive Dashboard (PRJ-906),Software Engineering,Level 1 - Core,30,36.7,True,60.0,1800.0,In Progress,,2025-03-09,2025-03-20,,False
TSK-01768,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-11436,GraphQL Gateway Federation & Schema Stitching (PRJ-906),Software Engineering,Level 2 - Specialized,35,45.6,True,69.0,3146.4,Completed,5.0,2025-10-24,2025-11-05,2025-11-03,False
TSK-01769,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-15066,SOC2 Compliance Evidence Collection Automation (PRJ-903),Cybersecurity,Level 2 - Specialized,32,41.3,True,97.75,4037.07,Completed,5.0,2026-02-24,2026-03-07,2026-03-12,True
TSK-01770,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-10929,Mobile Flutter Biometric Authentication Module (PRJ-908),Software Engineering,Level 1 - Core,28,37.6,True,68.0,2556.8,Completed,3.5,2025-05-31,2025-06-12,2025-06-10,False
TSK-01771,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-16285,Kubernetes Cluster Hardening & Istio Service Mesh (PRJ-901),DevOps & SRE,Level 3 - Enterprise Architect,35,45.2,True,87.75,3966.3,Completed,4.5,2025-01-21,2025-02-04,2025-02-06,True
TSK-01772,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-14029,GraphQL Gateway Federation & Schema Stitching (PRJ-908),Software Engineering,Level 2 - Specialized,35,39.8,True,78.2,3112.36,Completed,5.0,2025-12-19,2025-12-31,2025-12-29,False
TSK-01773,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-11225,PySpark ETL Pipeline for Turnstile Telemetry (PRJ-906),Data & AI Engineering,Level 2 - Specialized,50,46.9,False,69.0,3236.1,Completed,4.5,2025-04-24,2025-05-13,2025-05-13,False
TSK-01774,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-10681,PostgreSQL to Snowflake Lakehouse Replication (PRJ-906),Data & AI Engineering,Level 3 - Enterprise Architect,60,72.3,True,81.0,4860.0,In Progress,,2025-12-30,2026-01-20,,False
TSK-01775,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-12992,Design & Implement RESTful Payment Endpoints (PRJ-908),Software Engineering,Level 2 - Specialized,40,46.4,True,78.2,3628.48,Completed,3.0,2025-09-16,2025-09-29,2025-10-04,True
TSK-01776,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-11368,AWS Terraform Infrastructure as Code Provisioning (PRJ-905),Cloud Architecture,Level 2 - Specialized,45,58.6,True,51.75,3032.55,Completed,5.0,2025-02-23,2025-03-13,2025-03-13,False
TSK-01777,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-16144,PostgreSQL to Snowflake Lakehouse Replication (PRJ-905),Data & AI Engineering,Level 3 - Enterprise Architect,60,64.5,True,60.75,3918.38,Completed,5.0,2026-04-15,2026-05-07,2026-05-05,False
TSK-01778,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-15114,AWS Terraform Infrastructure as Code Provisioning (PRJ-906),Cloud Architecture,Level 2 - Specialized,45,39.0,False,69.0,3105.0,Under Review,,2025-01-11,2025-01-29,,False
TSK-01779,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-13114,PostgreSQL to Snowflake Lakehouse Replication (PRJ-901),Data & AI Engineering,Level 3 - Enterprise Architect,60,62.4,True,87.75,5265.0,In Progress,,2026-02-02,2026-02-19,,False
TSK-01780,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-16424,Mobile Flutter Biometric Authentication Module (PRJ-905),Software Engineering,Level 1 - Core,28,29.1,True,45.0,1309.5,Completed,4.5,2026-03-11,2026-03-23,2026-03-25,True
TSK-01781,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-12185,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-903),Cybersecurity,Level 2 - Specialized,25,30.2,True,97.75,2952.05,Completed,4.5,2025-03-27,2025-04-07,2025-04-05,False
TSK-01782,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-16605,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-906),DevOps & SRE,Level 1 - Core,18,19.9,True,60.0,1194.0,Completed,4.0,2025-04-20,2025-04-27,2025-04-25,False
TSK-01783,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-10716,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-903),Cybersecurity,Level 2 - Specialized,25,22.1,False,97.75,2160.28,Completed,5.0,2025-03-19,2025-03-27,2025-03-24,False
TSK-01784,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-13775,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-906),DevOps & SRE,Level 1 - Core,18,23.5,True,60.0,1410.0,Completed,4.5,2025-12-05,2025-12-16,2025-12-14,False
TSK-01785,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-10665,Design & Implement RESTful Payment Endpoints (PRJ-902),Software Engineering,Level 2 - Specialized,40,48.1,True,86.25,4148.62,Completed,4.5,2025-07-10,2025-07-22,2025-07-20,False
TSK-01786,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-10651,End-to-End Cypress Integration & Performance Suite (PRJ-901),Quality Engineering,Level 1 - Core,30,37.4,True,65.0,2431.0,Completed,5.0,2026-02-01,2026-02-12,2026-02-17,True
TSK-01787,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-15786,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-904),Data & AI Engineering,Level 3 - Enterprise Architect,70,88.1,True,94.5,8325.45,Completed,4.5,2025-07-10,2025-08-01,2025-08-02,True
TSK-01788,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-11620,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-901),Data & AI Engineering,Level 3 - Enterprise Architect,70,66.0,False,87.75,5791.5,Completed,5.0,2025-09-27,2025-10-17,2025-10-22,True
TSK-01789,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-16952,Mobile Flutter Biometric Authentication Module (PRJ-904),Software Engineering,Level 1 - Core,28,25.5,False,70.0,1785.0,Completed,5.0,2025-11-26,2025-12-06,2025-12-05,False
TSK-01790,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-15248,Penetration Testing & Remediation of API Endpoints (PRJ-907),Cybersecurity,Level 2 - Specialized,20,25.4,True,109.25,2774.95,Completed,4.5,2025-10-20,2025-10-28,2025-10-31,True
TSK-01791,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-15600,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-905),DevOps & SRE,Level 1 - Core,18,18.4,True,45.0,828.0,Completed,5.0,2025-09-15,2025-09-23,2025-09-22,False
TSK-01792,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-15078,Design & Implement RESTful Payment Endpoints (PRJ-902),Software Engineering,Level 2 - Specialized,40,35.3,False,86.25,3044.62,Completed,4.5,2026-03-17,2026-03-29,2026-04-02,True
TSK-01793,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-12962,Mobile Flutter Biometric Authentication Module (PRJ-901),Software Engineering,Level 1 - Core,28,33.2,True,65.0,2158.0,Completed,4.0,2025-03-09,2025-03-22,2025-03-23,True
TSK-01794,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-13035,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-906),Data & AI Engineering,Level 3 - Enterprise Architect,70,72.0,True,81.0,5670.0,Under Review,,2026-05-27,2026-06-17,,False
TSK-01795,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-11398,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-908),Cybersecurity,Level 2 - Specialized,25,28.1,True,78.2,2197.42,Completed,5.0,2025-02-13,2025-02-26,2025-02-28,True
TSK-01796,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-13304,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-907),Data & AI Engineering,Level 3 - Enterprise Architect,70,90.3,True,128.25,11580.98,Completed,4.0,2026-04-20,2026-05-12,2026-05-16,True
