EmployeeID,CourseID,CourseName,SkillDomain,CompletionDate,Score,Status,Cost_EGP
EMP-15689,CRS-201,Agile Project Management,Leadership,2023-04-05,66,Failed,0
EMP-15689,CRS-201,Agile Project Management,Leadership,2023-04-27,88,Completed,1200
EMP-14404,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-01-31,86,Completed,1500
EMP-14404,CRS-302,Modern Data Stack Architecture,Tech,2025-01-09,82,Completed,4000
EMP-16196,CRS-302,Modern Data Stack Architecture,Tech,2023-02-25,74,Completed,4000
EMP-16196,CRS-302,Modern Data Stack Architecture,Tech,2023-03-15,85,Completed,4000
EMP-13184,CRS-102,Python for Data Engineering,Tech,2024-03-23,98,Completed,2500
EMP-13184,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-04-17,86,Completed,1500
EMP-13184,CRS-302,Modern Data Stack Architecture,Tech,2025-06-12,73,Completed,4000
EMP-13184,CRS-302,Modern Data Stack Architecture,Tech,2025-07-27,88,Completed,4000
EMP-16812,CRS-301,Cloud Security & Compliance,Compliance,2024-03-07,96,Completed,3000
EMP-16812,CRS-102,Python for Data Engineering,Tech,2023-03-24,77,Completed,2500
EMP-13040,CRS-302,Modern Data Stack Architecture,Tech,2025-07-05,80,Completed,4000
EMP-13040,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-09-03,93,Completed,800
EMP-15493,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-03-10,90,Completed,1500
EMP-14426,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-01-28,92,Completed,1500
EMP-14426,CRS-302,Modern Data Stack Architecture,Tech,2026-05-25,86,Completed,4000
EMP-13434,CRS-301,Cloud Security & Compliance,Compliance,2024-08-15,88,Completed,3000
EMP-13434,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-02-02,78,Completed,1500
EMP-14812,CRS-302,Modern Data Stack Architecture,Tech,2026-05-09,89,Completed,4000
EMP-11266,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-03-18,97,Completed,800
EMP-16250,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-05-23,93,Completed,800
EMP-15366,CRS-302,Modern Data Stack Architecture,Tech,2023-07-03,66,Failed,0
EMP-15366,CRS-302,Modern Data Stack Architecture,Tech,2023-08-09,93,Completed,4000
EMP-15366,CRS-201,Agile Project Management,Leadership,2025-02-25,68,Failed,0
EMP-15366,CRS-201,Agile Project Management,Leadership,2025-04-16,78,Completed,1200
EMP-10812,CRS-302,Modern Data Stack Architecture,Tech,2025-10-21,88,Completed,4000
EMP-14009,CRS-102,Python for Data Engineering,Tech,2024-01-14,79,Completed,2500
EMP-14009,CRS-302,Modern Data Stack Architecture,Tech,2025-05-30,88,Completed,4000
EMP-14009,CRS-301,Cloud Security & Compliance,Compliance,2023-04-23,89,Completed,3000
EMP-14009,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-02-16,74,Completed,1500
EMP-14009,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-03-09,89,Completed,1500
EMP-15044,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-06-24,93,Completed,1500
EMP-15044,CRS-301,Cloud Security & Compliance,Compliance,2026-02-24,86,Completed,3000
EMP-13344,CRS-301,Cloud Security & Compliance,Compliance,2026-05-18,90,Completed,3000
EMP-12292,CRS-102,Python for Data Engineering,Tech,2024-08-06,98,Completed,2500
EMP-12292,CRS-301,Cloud Security & Compliance,Compliance,2025-04-14,74,Completed,3000
EMP-12292,CRS-301,Cloud Security & Compliance,Compliance,2025-06-03,94,Completed,3000
EMP-12292,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-06-08,70,Completed,800
EMP-12292,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-07-01,87,Completed,800
EMP-12292,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-04-24,87,Completed,1500
EMP-10269,CRS-103,Power BI DAX Masterclass,Tech,2023-07-11,82,Completed,2000
EMP-16116,CRS-301,Cloud Security & Compliance,Compliance,2023-05-30,70,Completed,3000
EMP-16116,CRS-301,Cloud Security & Compliance,Compliance,2023-07-10,78,Completed,3000
EMP-11780,CRS-301,Cloud Security & Compliance,Compliance,2024-01-25,80,Completed,3000
EMP-11780,CRS-102,Python for Data Engineering,Tech,2023-09-04,96,Completed,2500
EMP-13633,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-11-02,88,Completed,800
EMP-13643,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-07-10,51,Failed,0
EMP-13643,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-08-03,90,Completed,800
EMP-11935,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-11-18,89,Completed,1500
EMP-11935,CRS-302,Modern Data Stack Architecture,Tech,2025-03-08,52,Failed,0
EMP-11935,CRS-302,Modern Data Stack Architecture,Tech,2025-04-15,91,Completed,4000
EMP-12972,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-01-31,80,Completed,1500
EMP-10814,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-02-07,71,Completed,1500
EMP-10814,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-03-10,77,Completed,1500
EMP-10814,CRS-302,Modern Data Stack Architecture,Tech,2024-08-23,72,Completed,4000
EMP-10814,CRS-302,Modern Data Stack Architecture,Tech,2024-09-26,76,Completed,4000
EMP-10814,CRS-301,Cloud Security & Compliance,Compliance,2025-07-17,94,Completed,3000
EMP-13010,CRS-102,Python for Data Engineering,Tech,2025-06-26,63,Failed,0
EMP-13010,CRS-102,Python for Data Engineering,Tech,2025-08-25,86,Completed,2500
EMP-13010,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-03-27,58,Failed,0
EMP-13010,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-05-11,89,Completed,800
EMP-14461,CRS-103,Power BI DAX Masterclass,Tech,2025-03-11,71,Completed,2000
EMP-14461,CRS-103,Power BI DAX Masterclass,Tech,2025-04-22,79,Completed,2000
EMP-15283,CRS-302,Modern Data Stack Architecture,Tech,2023-09-24,74,Completed,4000
EMP-15283,CRS-302,Modern Data Stack Architecture,Tech,2023-11-12,100,Completed,4000
EMP-15283,CRS-201,Agile Project Management,Leadership,2023-07-08,93,Completed,1200
EMP-12939,CRS-201,Agile Project Management,Leadership,2023-04-08,88,Completed,1200
EMP-16689,CRS-302,Modern Data Stack Architecture,Tech,2023-02-16,99,Completed,4000
EMP-16689,CRS-103,Power BI DAX Masterclass,Tech,2025-12-28,72,Completed,2000
EMP-16689,CRS-103,Power BI DAX Masterclass,Tech,2026-01-23,81,Completed,2000
EMP-13262,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-09-29,81,Completed,1500
EMP-12261,CRS-103,Power BI DAX Masterclass,Tech,2025-04-01,84,Completed,2000
EMP-11555,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-02-24,55,Failed,0
EMP-11555,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-16,80,Completed,1500
EMP-11001,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-03-24,77,Completed,1500
EMP-15550,CRS-103,Power BI DAX Masterclass,Tech,2026-01-23,81,Completed,2000
EMP-15550,CRS-102,Python for Data Engineering,Tech,2024-01-25,56,Failed,0
EMP-15550,CRS-102,Python for Data Engineering,Tech,2024-03-21,92,Completed,2500
EMP-15550,CRS-201,Agile Project Management,Leadership,2024-08-30,78,Completed,1200
EMP-15550,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-12-12,68,Failed,0
EMP-15550,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-01-20,84,Completed,800
EMP-10751,CRS-302,Modern Data Stack Architecture,Tech,2025-06-02,79,Completed,4000
EMP-10751,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-29,76,Completed,1500
EMP-15430,CRS-201,Agile Project Management,Leadership,2023-08-10,98,Completed,1200
EMP-15430,CRS-302,Modern Data Stack Architecture,Tech,2025-10-20,75,Completed,4000
EMP-15430,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-06-03,96,Completed,800
EMP-16070,CRS-201,Agile Project Management,Leadership,2026-04-21,96,Completed,1200
EMP-15257,CRS-103,Power BI DAX Masterclass,Tech,2025-05-09,88,Completed,2000
EMP-15257,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-10-03,84,Completed,800
EMP-17000,CRS-302,Modern Data Stack Architecture,Tech,2024-04-19,77,Completed,4000
EMP-14892,CRS-102,Python for Data Engineering,Tech,2025-04-16,80,Completed,2500
EMP-14892,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-07-09,85,Completed,800
EMP-14892,CRS-103,Power BI DAX Masterclass,Tech,2026-04-20,93,Completed,2000
EMP-10175,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-07-17,65,Failed,0
EMP-10175,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-08-31,82,Completed,1500
EMP-16667,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-01-17,82,Completed,800
EMP-16667,CRS-102,Python for Data Engineering,Tech,2023-06-22,75,Completed,2500
EMP-16667,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-12-16,91,Completed,1500
EMP-16521,CRS-301,Cloud Security & Compliance,Compliance,2024-11-17,84,Completed,3000
EMP-16521,CRS-302,Modern Data Stack Architecture,Tech,2024-06-26,88,Completed,4000
EMP-16521,CRS-103,Power BI DAX Masterclass,Tech,2023-05-30,90,Completed,2000
EMP-16521,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-12-23,52,Failed,0
EMP-16521,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-02-11,87,Completed,1500
EMP-11996,CRS-302,Modern Data Stack Architecture,Tech,2024-04-26,89,Completed,4000
EMP-11996,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-08-14,67,Failed,0
EMP-11996,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-09-07,79,Completed,800
EMP-11996,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-03-19,60,Failed,0
EMP-11996,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-05-10,97,Completed,1500
EMP-11996,CRS-103,Power BI DAX Masterclass,Tech,2024-04-15,83,Completed,2000
EMP-11032,CRS-301,Cloud Security & Compliance,Compliance,2025-11-05,59,Failed,0
EMP-11032,CRS-301,Cloud Security & Compliance,Compliance,2025-12-27,85,Completed,3000
EMP-11032,CRS-103,Power BI DAX Masterclass,Tech,2025-11-14,67,Failed,0
EMP-11032,CRS-103,Power BI DAX Masterclass,Tech,2025-12-03,84,Completed,2000
EMP-14626,CRS-301,Cloud Security & Compliance,Compliance,2026-01-22,84,Completed,3000
EMP-11682,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-06-22,81,Completed,1500
EMP-11682,CRS-301,Cloud Security & Compliance,Compliance,2024-04-26,82,Completed,3000
EMP-16171,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-01-18,99,Completed,800
EMP-14541,CRS-302,Modern Data Stack Architecture,Tech,2023-06-09,72,Completed,4000
EMP-14541,CRS-302,Modern Data Stack Architecture,Tech,2023-08-04,89,Completed,4000
EMP-11698,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-10-05,62,Failed,0
EMP-11698,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-11-27,93,Completed,800
EMP-14804,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-09-23,86,Completed,800
EMP-14804,CRS-201,Agile Project Management,Leadership,2025-10-08,95,Completed,1200
EMP-14804,CRS-102,Python for Data Engineering,Tech,2024-10-13,70,Completed,2500
EMP-14804,CRS-102,Python for Data Engineering,Tech,2024-11-07,96,Completed,2500
EMP-11770,CRS-102,Python for Data Engineering,Tech,2023-04-17,58,Failed,0
EMP-11770,CRS-102,Python for Data Engineering,Tech,2023-05-24,99,Completed,2500
EMP-11770,CRS-103,Power BI DAX Masterclass,Tech,2025-03-10,93,Completed,2000
EMP-11909,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-04,75,Completed,800
EMP-11909,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-01-14,94,Completed,1500
EMP-15700,CRS-103,Power BI DAX Masterclass,Tech,2025-12-08,84,Completed,2000
EMP-15700,CRS-302,Modern Data Stack Architecture,Tech,2024-02-06,81,Completed,4000
EMP-15700,CRS-102,Python for Data Engineering,Tech,2024-08-25,90,Completed,2500
EMP-16317,CRS-301,Cloud Security & Compliance,Compliance,2025-03-12,97,Completed,3000
EMP-16317,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-01-23,68,Failed,0
EMP-16317,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-03-03,80,Completed,800
EMP-16317,CRS-302,Modern Data Stack Architecture,Tech,2024-06-17,91,Completed,4000
EMP-16317,CRS-103,Power BI DAX Masterclass,Tech,2024-11-02,87,Completed,2000
EMP-14883,CRS-201,Agile Project Management,Leadership,2024-12-04,75,Completed,1200
EMP-14883,CRS-102,Python for Data Engineering,Tech,2023-12-18,100,Completed,2500
EMP-10024,CRS-102,Python for Data Engineering,Tech,2026-05-30,73,Completed,2500
EMP-10024,CRS-103,Power BI DAX Masterclass,Tech,2023-08-06,92,Completed,2000
EMP-10024,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-01-19,100,Completed,800
EMP-16276,CRS-201,Agile Project Management,Leadership,2024-10-26,89,Completed,1200
EMP-16276,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-09-25,96,Completed,800
EMP-11186,CRS-103,Power BI DAX Masterclass,Tech,2023-09-03,96,Completed,2000
EMP-11065,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-18,71,Completed,1500
EMP-11065,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-11-16,85,Completed,1500
EMP-11065,CRS-201,Agile Project Management,Leadership,2026-04-06,78,Completed,1200
EMP-11065,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-06-26,76,Completed,800
EMP-15509,CRS-103,Power BI DAX Masterclass,Tech,2025-07-18,80,Completed,2000
EMP-15599,CRS-102,Python for Data Engineering,Tech,2023-12-22,89,Completed,2500
EMP-11430,CRS-201,Agile Project Management,Leadership,2023-07-19,95,Completed,1200
EMP-11430,CRS-301,Cloud Security & Compliance,Compliance,2024-10-11,70,Completed,3000
EMP-11430,CRS-301,Cloud Security & Compliance,Compliance,2024-11-11,79,Completed,3000
EMP-11430,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-08-12,100,Completed,800
EMP-10901,CRS-302,Modern Data Stack Architecture,Tech,2024-12-25,84,Completed,4000
EMP-15416,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-04-26,85,Completed,1500
EMP-15416,CRS-301,Cloud Security & Compliance,Compliance,2026-05-24,94,Completed,3000
EMP-16591,CRS-102,Python for Data Engineering,Tech,2024-04-26,86,Completed,2500
EMP-11080,CRS-201,Agile Project Management,Leadership,2023-10-08,87,Completed,1200
EMP-11080,CRS-102,Python for Data Engineering,Tech,2025-05-26,71,Completed,2500
EMP-11080,CRS-102,Python for Data Engineering,Tech,2025-07-16,91,Completed,2500
EMP-10122,CRS-302,Modern Data Stack Architecture,Tech,2025-07-10,84,Completed,4000
EMP-12935,CRS-102,Python for Data Engineering,Tech,2025-11-10,93,Completed,2500
EMP-12935,CRS-201,Agile Project Management,Leadership,2024-07-26,90,Completed,1200
EMP-12935,CRS-103,Power BI DAX Masterclass,Tech,2026-04-19,100,Completed,2000
EMP-16720,CRS-302,Modern Data Stack Architecture,Tech,2024-08-12,55,Failed,0
EMP-16720,CRS-302,Modern Data Stack Architecture,Tech,2024-10-04,78,Completed,4000
EMP-16720,CRS-301,Cloud Security & Compliance,Compliance,2023-06-19,63,Failed,0
EMP-16720,CRS-301,Cloud Security & Compliance,Compliance,2023-07-03,76,Completed,3000
EMP-16720,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-29,95,Completed,800
EMP-14824,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-04-20,100,Completed,800
EMP-14824,CRS-301,Cloud Security & Compliance,Compliance,2023-08-26,97,Completed,3000
EMP-12653,CRS-103,Power BI DAX Masterclass,Tech,2024-11-27,71,Completed,2000
EMP-12653,CRS-103,Power BI DAX Masterclass,Tech,2025-01-20,95,Completed,2000
EMP-10130,CRS-301,Cloud Security & Compliance,Compliance,2024-01-09,79,Completed,3000
EMP-11428,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-01,89,Completed,800
EMP-11428,CRS-302,Modern Data Stack Architecture,Tech,2025-10-01,85,Completed,4000
EMP-11428,CRS-201,Agile Project Management,Leadership,2024-03-30,84,Completed,1200
EMP-12174,CRS-301,Cloud Security & Compliance,Compliance,2025-04-26,54,Failed,0
EMP-12174,CRS-301,Cloud Security & Compliance,Compliance,2025-06-02,91,Completed,3000
EMP-12174,CRS-103,Power BI DAX Masterclass,Tech,2023-12-10,79,Completed,2000
EMP-10430,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-10-01,56,Failed,0
EMP-10430,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-10-27,94,Completed,800
EMP-10430,CRS-102,Python for Data Engineering,Tech,2023-10-21,90,Completed,2500
EMP-10430,CRS-301,Cloud Security & Compliance,Compliance,2023-07-09,82,Completed,3000
EMP-10430,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-07-04,77,Completed,1500
EMP-11039,CRS-102,Python for Data Engineering,Tech,2026-02-06,64,Failed,0
EMP-11039,CRS-102,Python for Data Engineering,Tech,2026-03-02,99,Completed,2500
EMP-13449,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-06-28,75,Completed,800
EMP-14310,CRS-201,Agile Project Management,Leadership,2024-06-17,87,Completed,1200
EMP-14310,CRS-302,Modern Data Stack Architecture,Tech,2025-09-17,82,Completed,4000
EMP-14310,CRS-103,Power BI DAX Masterclass,Tech,2026-03-15,51,Failed,0
EMP-14310,CRS-103,Power BI DAX Masterclass,Tech,2026-04-03,91,Completed,2000
EMP-10932,CRS-302,Modern Data Stack Architecture,Tech,2025-02-22,77,Completed,4000
EMP-10932,CRS-301,Cloud Security & Compliance,Compliance,2025-03-14,87,Completed,3000
EMP-10932,CRS-201,Agile Project Management,Leadership,2025-06-19,90,Completed,1200
EMP-16835,CRS-301,Cloud Security & Compliance,Compliance,2024-03-16,84,Completed,3000
EMP-13902,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-04-08,100,Completed,800
EMP-13902,CRS-301,Cloud Security & Compliance,Compliance,2023-03-01,75,Completed,3000
EMP-13673,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-03-14,98,Completed,800
EMP-13673,CRS-302,Modern Data Stack Architecture,Tech,2023-07-26,95,Completed,4000
EMP-16851,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-28,67,Failed,0
EMP-16851,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-05-22,85,Completed,1500
EMP-16851,CRS-301,Cloud Security & Compliance,Compliance,2025-01-14,95,Completed,3000
EMP-16851,CRS-103,Power BI DAX Masterclass,Tech,2026-01-11,80,Completed,2000
EMP-14205,CRS-201,Agile Project Management,Leadership,2023-09-08,93,Completed,1200
EMP-14864,CRS-201,Agile Project Management,Leadership,2023-11-27,79,Completed,1200
EMP-14864,CRS-102,Python for Data Engineering,Tech,2023-02-10,80,Completed,2500
EMP-10894,CRS-302,Modern Data Stack Architecture,Tech,2025-10-17,92,Completed,4000
EMP-13703,CRS-201,Agile Project Management,Leadership,2026-05-21,68,Failed,0
EMP-14128,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-11-28,80,Completed,1500
EMP-11815,CRS-201,Agile Project Management,Leadership,2023-08-19,85,Completed,1200
EMP-11815,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-10-31,88,Completed,800
EMP-11815,CRS-302,Modern Data Stack Architecture,Tech,2025-11-28,57,Failed,0
EMP-11815,CRS-302,Modern Data Stack Architecture,Tech,2026-01-24,99,Completed,4000
EMP-15039,CRS-102,Python for Data Engineering,Tech,2026-01-27,56,Failed,0
EMP-15039,CRS-102,Python for Data Engineering,Tech,2026-02-12,83,Completed,2500
EMP-15039,CRS-103,Power BI DAX Masterclass,Tech,2026-02-09,89,Completed,2000
EMP-15039,CRS-201,Agile Project Management,Leadership,2025-08-11,86,Completed,1200
EMP-15039,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-03-11,81,Completed,1500
EMP-16942,CRS-301,Cloud Security & Compliance,Compliance,2025-02-01,81,Completed,3000
EMP-16942,CRS-302,Modern Data Stack Architecture,Tech,2025-12-31,62,Failed,0
EMP-16942,CRS-302,Modern Data Stack Architecture,Tech,2026-01-16,81,Completed,4000
EMP-16351,CRS-103,Power BI DAX Masterclass,Tech,2024-04-28,62,Failed,0
EMP-16351,CRS-103,Power BI DAX Masterclass,Tech,2024-06-17,100,Completed,2000
EMP-14272,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-05-17,96,Completed,1500
EMP-14272,CRS-201,Agile Project Management,Leadership,2024-03-06,98,Completed,1200
EMP-16126,CRS-302,Modern Data Stack Architecture,Tech,2023-11-02,75,Completed,4000
EMP-13753,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-12-14,72,Completed,800
EMP-13753,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-01-27,83,Completed,800
EMP-13753,CRS-301,Cloud Security & Compliance,Compliance,2025-11-13,71,Completed,3000
